randomizedScaledData
0,-0.901288,-0.244639,0.094259,-0.10655,-0.396415,-0.355102,-0.368553,1.196527,-2.022303,-0.298532,-0.450427,-0.673823,0.242407,-0.012658,7463
1,-0.957387,-0.496215,-1.190109,-1.03063,0.264739,-0.987959,-0.893818,-0.935625,-0.699765,-0.298532,-1.101499,-0.673823,1.390485,1.071069,5348
1,0.192642,-0.72844,-0.61735,-0.927955,0.264739,-0.921561,-0.532698,-1.160062,0.792328,3.018111,-1.329374,-0.673823,3.030598,2.77407,7099
-1,-0.312249,0.974539,0.189719,-0.517253,2.600815,0.153259,0.091054,0.149154,0.758417,-0.427084,-0.255105,-0.244413,-0.413638,-0.322294,8921
1,1.034126,1.45834,1.760466,2.973718,0.793662,0.794415,0.550661,-0.411938,0.55495,-0.427084,0.461073,0.829113,-1.233695,-1.096385,17710
0,-1.237882,-0.496215,-0.235511,-1.03063,2.292277,-0.375851,-0.893818,-0.935625,-0.699765,-0.298532,-1.101499,-0.673823,0.73444,0.761433,6918
3,0.80973,0.161754,1.231098,0.458166,0.969969,0.408476,0.058225,0.897277,-0.56412,-0.21883,0.461073,0.29235,-0.905672,-0.631931,11850
3,0.585334,-0.322047,0.684374,2.511678,-1.366107,2.539441,3.767912,0.598028,-0.462387,-0.478505,1.925985,-0.781176,-1.725729,-2.180113,35056
1,-0.480546,-0.999368,-1.155396,-0.722604,0.088431,-1.153955,-0.926647,-1.010437,-0.292831,-0.298532,-0.906177,-0.244413,0.73444,0.916251,6795
1,-0.059804,-0.883256,-1.311603,-0.927955,-1.366107,-0.691243,-0.696844,-1.010437,0.521038,-0.658478,0.200645,0.829113,-0.413638,-0.322294,7957
1,1.314621,-0.72844,-0.322293,-0.825279,-0.572723,-0.406976,-0.696844,-0.224907,-0.530209,-0.19569,0.526181,3.190871,-0.085616,-0.477113,9298
1,-0.087853,-0.883256,-1.311603,-0.927955,-1.366107,-1.214128,-0.959477,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,0.73444,0.916251,6377
1,-0.957387,-0.496215,-1.190109,-1.03063,0.264739,-0.873837,-0.893818,-0.935625,-0.699765,-0.298532,-1.101499,-0.673823,0.73444,0.916251,6338
0,-1.013486,-0.263991,0.102937,-0.10655,0.441046,-0.08536,-0.368553,1.196527,-2.022303,-0.298532,-0.450427,-0.673823,-0.57765,-0.477113,8013
-1,-0.732991,2.096957,1.422018,1.690273,0.705508,1.568369,0.846123,-1.085249,0.55495,3.300926,0.330859,-0.673823,-0.085616,-0.786749,22470
0,-0.172002,0.103698,0.46742,0.458166,0.705508,-0.106109,0.091054,0.336185,0.521038,-0.401374,-0.38532,-0.673823,-0.085616,-0.012658,8495
-1,0.445087,-0.380103,-0.001201,-0.10655,-1.013492,-0.120634,-0.302895,-0.486751,0.758417,-0.684188,0.656395,0.829113,-0.57765,-0.322294,9279
0,-0.536645,-0.244639,-0.035913,-0.10655,0.176585,0.101385,-0.368553,1.196527,-2.022303,-0.632767,0.493627,-0.673823,-0.413638,-0.477113,11259
1,0.753631,-0.883256,-1.311603,-0.927955,-1.454261,-0.979659,-0.959477,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,0.73444,0.916251,6692
-1,-0.873239,1.206764,1.335236,0.458166,0.088431,1.389924,1.69968,-0.112689,0.385393,-0.247111,1.958538,0.184998,-1.069683,-1.251204,15690
0,0.669483,2.851686,2.359259,2.049637,-0.484569,3.329994,4.55581,1.233933,3.166113,-0.529926,2.60961,-0.781176,-1.88974,-2.025295,32250
-2,-0.508595,1.168059,1.422018,0.81753,1.014046,1.211479,0.353687,1.196527,-0.292831,-0.684188,2.15386,-0.029708,-1.561717,-1.56084,18420
-1,-0.78909,2.271125,1.604259,2.409002,2.115969,2.674312,2.093629,1.046902,1.368819,2.91527,0.88427,-1.639997,-0.741661,-1.096385,28248
0,-0.845189,-0.496215,-0.530569,-0.619928,-0.396415,-0.761791,-0.696844,-0.411938,-0.699765,-0.298532,-0.84107,-0.673823,1.882519,2.309615,7738
0,-0.845189,-0.496215,-0.530569,-0.619928,-0.396415,-0.386226,-0.302895,-0.112689,0.385393,3.172374,-1.29682,-1.317939,1.226474,0.606615,7898
2,0.360939,0.02629,0.328569,-0.003875,-0.396415,1.066233,0.878952,1.196527,0.894062,-0.221401,0.656395,-0.673823,-0.413638,-0.322294,17669
0,-0.424447,-0.341399,-0.426431,-0.209226,-0.264184,-0.467149,-0.302895,-0.561563,1.165351,-0.298532,-0.320213,1.473229,0.078395,0.14216,7895
2,1.202423,0.297218,0.363282,0.304152,0.176585,-0.25758,-0.335724,-0.411938,0.55495,-0.041428,0.200645,0.829113,-0.413638,-0.322294,13950
3,0.893879,-0.380103,0.050868,-0.10655,-1.983184,-0.276254,0.091054,0.18656,0.758417,-0.427084,-0.255105,-0.244413,-0.249627,-0.012658,8499
0,-0.78909,1.632508,1.309202,2.409002,0.441046,2.145202,2.093629,1.046902,1.368819,2.91527,0.88427,-1.639997,-0.741661,-1.096385,28176
-1,-0.732991,2.096957,1.422018,1.690273,0.705508,1.246753,0.714807,1.795025,-0.292831,-0.16998,0.591288,0.614408,-1.233695,-1.096385,22625
0,1.118275,1.864733,1.239776,1.433584,1.234431,1.273727,0.025396,0.598028,-3.548307,-0.452794,-0.02723,-0.244413,-1.233695,-1.251204,15580
2,-0.761041,-0.186583,-0.061948,-0.055212,0.793662,-0.294929,-0.729673,-1.085249,0.55495,3.300926,-0.906177,-1.317939,1.718508,1.535524,9495
0,-0.368348,0.41333,1.057535,0.458166,0.969969,1.732289,2.02797,0.48581,0.114104,-0.298532,1.828324,0.184998,-1.561717,-1.56084,14399
-1,-0.732991,2.096957,1.422018,1.638935,0.705508,1.219778,0.714807,1.795025,-0.292831,-0.375663,2.088753,0.399703,-1.233695,-1.096385,19045
1,0.753631,-0.883256,-1.311603,-0.927955,-1.454261,-0.979659,-0.959477,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,0.73444,0.916251,7609
1,-0.2281,-0.999368,-0.487178,-0.722604,0.088431,-1.060582,-0.926647,-0.823406,-0.292831,-0.298532,-0.906177,-0.244413,0.73444,0.916251,7395
1,1.034126,1.45834,1.760466,2.973718,0.881816,1.296551,0.386516,-0.636375,0.55495,-0.478505,1.437681,0.829113,-1.561717,-1.870477,23875
1,-0.396397,-0.341399,-0.28758,0.201477,-1.277953,-0.348877,-0.302895,-0.561563,1.165351,-0.272821,0.135538,0.829113,-0.249627,-0.167476,10345
0,-0.172002,0.103698,0.46742,0.458166,0.705508,-0.074985,0.091054,0.336185,0.521038,-0.401374,-0.38532,-0.673823,-0.085616,-0.012658,11245
1,-0.087853,-0.883256,-1.311603,-0.927955,-1.366107,-0.691243,-0.696844,-1.010437,0.521038,-0.658478,0.200645,0.829113,-0.413638,-0.322294,7957
0,-0.901288,-0.244639,0.094259,-0.10655,-0.396415,-0.012737,-0.368553,1.196527,-2.022303,-0.298532,-0.059784,0.184998,-0.249627,-0.167476,10198
0,1.875611,0.568146,0.380638,-0.414577,0.176585,0.630495,1.469876,0.036936,-0.157186,-0.298532,0.819163,-1.854702,-0.905672,-0.631931,21105
-1,-0.78909,3.354839,2.619604,3.127731,1.058123,2.715811,2.093629,1.046902,1.368819,2.91527,0.88427,-1.639997,-0.741661,-1.096385,31600
1,0.024345,-0.72844,-0.61735,-0.927955,0.264739,-1.085481,-0.729673,-0.561563,0.181926,-0.19569,-0.873624,0.184998,0.73444,0.761433,6849
1,-0.059804,-0.883256,-1.311603,-0.927955,-1.366107,-1.12698,-0.959477,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,1.718508,1.380706,5572
0,-1.125684,-0.496215,-0.235511,-1.03063,2.292277,-0.355102,-0.893818,-0.935625,-0.699765,-0.298532,-1.101499,-0.673823,0.078395,-0.012658,7898
0,1.118275,1.864733,1.239776,1.433584,1.234431,1.273727,0.025396,0.598028,-0.157186,-0.452794,0.037877,-0.244413,-1.233695,-1.251204,16630
1,-0.2281,-0.999368,-0.487178,-0.722604,0.088431,-1.070957,-0.926647,-1.010437,-0.292831,-0.298532,-0.906177,-0.244413,0.73444,0.916251,6695
1,-0.087853,-0.883256,-1.311603,-0.927955,-1.366107,-1.214128,-0.959477,-1.234874,-0.021541,-0.193119,-0.906177,0.829113,1.718508,1.380706,5572
1,-0.564694,-0.883256,-1.945109,-0.825279,-0.572723,-1.295051,-1.320597,-1.459311,-0.56412,-0.015717,-1.166606,0.829113,1.882519,1.535524,5399
-1,-1.574476,0.800371,0.2765,0.458166,0.441046,0.039137,-0.302895,-0.112689,0.385393,3.172374,-0.743409,-1.317939,0.570429,0.14216,10698
1,-0.564694,-0.883256,-1.945109,-0.825279,-0.572723,-1.048133,-0.893818,-1.459311,0.588861,-0.247111,-0.645748,1.902639,0.570429,0.296978,7129
3,0.80973,0.161754,1.231098,0.458166,0.969969,0.510148,0.058225,-2.843339,-3.955242,-0.221401,0.461073,0.29235,-0.905672,-0.631931,15040
2,1.118275,-0.883256,-1.311603,-0.619928,-1.366107,-0.948535,-0.893818,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,0.73444,0.916251,6669
0,-1.013486,-0.341399,0.259144,-1.595346,0.088431,-0.184957,-0.302895,-0.561563,1.165351,-0.298532,-0.320213,1.473229,0.078395,0.14216,10295
0,-0.536645,-0.205935,-0.035913,-0.10655,-0.6168,-0.251355,-0.368553,1.196527,-2.022303,-0.298532,-0.059784,0.184998,-0.085616,-0.012658,9960
0,-0.845189,-0.496215,-0.530569,-0.619928,-0.484569,-0.730666,-0.696844,-0.411938,-0.699765,-0.298532,-0.84107,-0.673823,0.570429,0.761433,7198
1,0.192642,-0.72844,-0.591316,-0.927955,-0.264184,-0.898737,-0.729673,-0.561563,0.181926,-0.19569,-0.873624,0.184998,0.73444,0.761433,7799
0,-1.013486,-0.341399,0.259144,-0.209226,0.088431,0.008013,-0.302895,-0.561563,1.165351,-0.298532,0.168091,1.473229,-0.413638,-0.631931,12945
1,1.314621,-0.72844,-0.322293,-0.825279,-0.572723,-0.533547,-0.696844,-0.411938,-0.699765,-0.298532,-0.84107,-0.673823,0.406418,0.296978,8238
3,2.043907,-1.347705,-0.14873,1.176895,-1.850953,1.406523,2.02797,0.48581,0.114104,-0.607057,3.390896,0.184998,-1.561717,-1.406022,19699
1,0.192642,-0.72844,-0.61735,-0.927955,0.264739,-1.187154,-0.729673,-0.561563,0.181926,-0.19569,-0.873624,0.184998,0.73444,0.761433,5499
0,1.118275,1.864733,1.239776,1.433584,1.234431,1.159605,0.025396,0.598028,-0.157186,-0.452794,0.037877,-0.244413,-1.233695,-1.251204,11900
1,0.108493,-0.380103,-0.001201,-0.10655,-1.013492,-0.120634,-0.302895,-0.486751,0.758417,-0.684188,0.656395,0.829113,-0.57765,-0.322294,9279
0,1.875611,0.568146,0.380638,-0.414577,0.176585,0.516373,1.469876,0.036936,-0.157186,-0.298532,0.819163,-1.854702,-0.905672,-0.631931,20970
-1,-1.574476,0.800371,0.2765,0.458166,0.000277,-0.097809,0.091054,0.036936,1.029707,-0.375663,-0.124891,-1.962055,0.078395,-0.012658,9988
2,0.360939,0.02629,0.328569,-0.003875,-0.837184,0.45205,0.878952,1.196527,0.894062,-0.221401,0.656395,-0.673823,-0.413638,-0.322294,11199
-1,-1.32203,1.168059,1.422018,0.81753,1.587046,1.443872,0.353687,1.196527,-0.292831,-0.684188,2.15386,-0.029708,-1.561717,-1.56084,18950
1,-1.32203,-0.496215,-1.190109,-1.03063,0.264739,-0.925711,-0.893818,-0.935625,-0.699765,-0.298532,-1.101499,-0.673823,0.73444,0.916251,6488
1,0.108493,-0.380103,-0.001201,-0.10655,-1.013492,-0.116484,0.091054,0.18656,0.758417,-0.427084,-0.255105,-0.244413,-0.249627,-0.012658,8189
1,3.081738,0.181106,0.528167,1.176895,-1.850953,1.406523,2.02797,0.48581,0.114104,-0.298532,2.088753,0.184998,-1.233695,-1.096385,18399
2,-0.480546,0.161754,1.231098,0.458166,0.969969,0.61597,0.058225,0.897277,-0.56412,-0.221401,0.461073,0.29235,-0.905672,-0.631931,15510
0,-0.845189,-0.496215,-0.530569,-0.619928,-0.484569,-0.666343,-0.696844,-0.411938,-0.699765,-0.298532,-0.84107,-0.673823,0.242407,0.296978,9258
2,-1.069585,-0.960664,-1.311603,-0.927955,0.793662,-0.458849,-0.368553,1.196527,-2.022303,-0.375663,-0.743409,-1.532644,-0.085616,-0.167476,7603
1,0.220691,0.103698,0.46742,0.458166,-0.087877,-0.157983,0.091054,0.336185,0.521038,-0.401374,-0.38532,-0.673823,-0.085616,-0.012658,8845
2,0.360939,0.02629,0.328569,-0.003875,-0.837184,0.163633,0.878952,1.196527,0.894062,-0.221401,0.656395,-0.673823,-0.413638,-0.322294,8449
0,-1.013486,-0.341399,0.259144,-0.209226,0.088431,-0.326053,-0.302895,-0.561563,1.165351,-0.298532,-0.320213,1.473229,0.078395,0.14216,8845
1,-0.480546,-0.999368,-1.155396,-0.722604,0.088431,-1.164329,-0.926647,-1.010437,-0.292831,-0.298532,-0.906177,-0.244413,0.73444,0.916251,6095
-1,-1.574476,0.800371,0.2765,0.458166,0.000277,-0.006512,0.091054,0.036936,1.029707,-0.375663,-0.124891,-1.962055,0.078395,-0.012658,11248
3,0.893879,-0.380103,0.050868,-0.10655,-1.983184,-0.189107,-0.302895,-0.486751,0.758417,-0.684188,0.656395,0.829113,-0.57765,-0.322294,9959
1,0.220691,0.103698,0.46742,0.458166,-0.087877,-0.157983,0.091054,0.336185,0.521038,-0.401374,-0.38532,-0.673823,-0.085616,-0.012658,10595
2,-1.069585,-0.883256,-1.259534,-1.03063,-0.087877,-0.707842,-0.368553,1.196527,-2.022303,-0.375663,-0.743409,-1.532644,-0.085616,-0.167476,7053
1,0.192642,-0.72844,-0.61735,-0.927955,0.264739,-1.12698,-0.729673,-0.561563,0.181926,-0.19569,-0.873624,0.184998,0.73444,0.761433,6649
2,-0.761041,-0.186583,-0.061948,-0.055212,0.793662,-0.409051,-0.729673,-1.085249,0.55495,3.300926,-1.427035,-0.673823,1.718508,2.154797,7995
1,0.108493,-0.380103,-0.001201,-0.10655,-1.013492,-0.199481,0.091054,0.18656,0.758417,-0.427084,-0.255105,-0.244413,-0.249627,-0.012658,6989
2,1.987808,0.568146,0.380638,-0.414577,0.176585,-0.137233,-0.368553,0.747653,-1.479723,-0.349953,0.168091,1.473229,-0.57765,-0.477113,16430
1,0.921928,-0.883256,-1.311603,-0.927955,-1.454261,-1.025308,-0.959477,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,0.73444,0.916251,6229
2,1.118275,-0.883256,-1.311603,-0.619928,-1.366107,-1.073032,-0.893818,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,0.73444,0.916251,6189
3,2.043907,-1.347705,-0.14873,1.176895,-1.850953,1.265427,2.02797,0.48581,0.114104,-0.298532,2.088753,0.184998,-1.233695,-1.096385,17199
3,3.782975,-0.72844,-0.582638,-0.825279,-1.101646,-0.498273,-0.335724,-0.411938,0.55495,-0.427084,-0.189998,0.829113,-0.413638,-0.477113,9980
2,1.314621,-0.612328,-0.869017,-0.927955,-0.264184,-0.940236,-0.729673,-0.561563,0.181926,-0.19569,-0.873624,0.184998,0.73444,0.761433,8249
-1,-0.732991,2.096957,1.422018,1.690273,0.705508,1.143006,1.765338,1.046902,-1.242345,-0.349953,1.242359,0.829113,-1.397706,-1.406022,21485
3,1.819512,-0.72844,-0.304936,1.382246,-1.630569,0.657469,1.043098,2.393524,-0.428476,-0.16998,1.535342,0.829113,-1.233695,-0.786749,22018
3,0.80973,0.161754,1.231098,0.458166,0.969969,0.719718,0.058225,0.897277,-0.56412,-0.298532,2.088753,0.829113,-1.233695,-0.941567,18150
2,0.360939,0.02629,0.328569,-0.003875,-0.837184,0.186458,0.878952,1.196527,0.894062,-0.221401,0.656395,-0.673823,-0.413638,-0.322294,9989
2,-1.069585,-0.883256,-1.346316,-1.133306,-0.087877,-0.853088,-0.729673,1.196527,-2.971817,-0.298532,-0.873624,-0.459118,0.73444,0.606615,5118
0,-0.424447,-0.205935,0.085581,-0.209226,0.352893,-0.330203,0.025396,0.111748,0.792328,-0.427084,0.037877,0.184998,0.078395,0.296978,9549
2,0.445087,-2.25725,-2.41373,-0.876617,-1.366107,-1.332399,-0.893818,-1.459311,0.588861,-0.247111,-0.645748,1.902639,0.73444,0.916251,6855
0,1.118275,1.864733,1.239776,1.433584,1.234431,1.52687,1.075927,1.495776,0.961884,2.786718,-0.02723,-2.069407,0.242407,0.14216,13200
0,1.118275,1.864733,1.239776,1.433584,1.234431,1.640992,1.075927,1.495776,0.961884,2.786718,-0.02723,-2.069407,0.242407,0.14216,17950
1,-0.508595,-0.72844,-0.19212,-0.927955,-0.17603,-0.880062,-0.729673,-0.561563,0.181926,-0.19569,-0.873624,0.184998,0.73444,0.761433,7999
0,-0.536645,-0.205935,-0.035913,-0.10655,-0.6168,-0.562596,-0.368553,1.196527,-2.022303,-0.16998,-0.450427,-1.532644,0.242407,0.14216,7775
2,-0.480546,0.161754,1.231098,0.458166,0.969969,0.80064,0.058225,0.897277,-0.56412,-0.298532,2.088753,0.829113,-1.233695,-0.941567,18620
1,-0.508595,-0.72844,-0.19212,-0.927955,-0.17603,-0.907036,-0.729673,-0.561563,0.181926,-0.19569,-0.873624,0.184998,0.73444,0.761433,7349
0,-0.536645,-0.205935,-0.035913,-0.10655,-0.6168,-0.655969,-0.368553,1.196527,-2.022303,-0.16998,-0.450427,-0.673823,0.898452,0.761433,7126
0,1.987808,0.568146,0.380638,-0.414577,0.176585,-0.137233,-0.368553,0.747653,-1.479723,-0.349953,0.168091,1.473229,-0.57765,-0.477113,16925
2,1.118275,-0.883256,-1.311603,-0.619928,-1.366107,-1.12698,-0.893818,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,1.718508,1.380706,5389
0,1.118275,1.884085,1.239776,1.382246,0.925892,1.387849,0.485003,1.159121,-0.089364,-0.81274,1.502788,1.043818,-1.397706,-1.251204,18150
0,-0.845189,-0.496215,-0.530569,-0.619928,-0.484569,-0.386226,-0.302895,-0.112689,0.385393,3.172374,-1.29682,-1.317939,1.882519,2.309615,7788
0,-0.172002,0.103698,0.46742,0.458166,0.705508,-0.106109,0.091054,0.336185,0.521038,-0.401374,-0.38532,-0.673823,-0.085616,-0.012658,10245
-1,-0.732991,2.096957,1.422018,1.690273,0.705508,1.018509,0.714807,1.795025,-0.292831,-0.16998,0.591288,0.614408,-0.57765,-0.631931,16845
1,0.921928,-0.883256,-0.443787,-0.927955,-1.366107,-0.560521,-0.696844,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,0.73444,0.916251,7609
-1,-1.32203,1.168059,1.422018,0.81753,1.587046,1.205254,0.714807,1.795025,-0.292831,-0.16998,0.591288,0.614408,-0.413638,-0.631931,16515
1,1.314621,-0.72844,-0.322293,-0.825279,-0.572723,-0.60617,-0.696844,-0.411938,-0.699765,-0.298532,-0.84107,-0.673823,0.406418,0.296978,8058
0,-1.209832,-0.341399,-1.32896,-0.876617,1.939661,-0.907036,-0.893818,-1.421905,0.588861,-0.247111,-0.645748,1.902639,0.570429,0.296978,7295
-1,-1.574476,0.800371,0.2765,0.458166,0.441046,-0.280404,0.091054,0.036936,1.029707,-0.375663,-0.124891,-1.962055,0.406418,0.296978,8948
0,-0.424447,-0.341399,-0.426431,-0.209226,-0.264184,-0.357177,-0.302895,-0.561563,1.165351,-0.298532,-0.320213,1.473229,0.078395,0.14216,9095
1,0.024345,-0.72844,-0.61735,-0.927955,0.264739,-1.017008,-0.729673,-0.561563,0.181926,-0.19569,-0.873624,0.184998,0.73444,0.761433,7499
2,-0.480546,0.161754,1.231098,0.458166,0.969969,0.485249,0.058225,0.897277,-0.56412,-0.221401,0.461073,0.29235,-0.905672,-0.631931,12170
0,-0.312249,-0.341399,-0.782235,-0.825279,0.264739,-0.936086,-0.893818,-1.459311,0.588861,-0.247111,-0.645748,1.902639,0.570429,0.296978,7295
0,-0.845189,-0.496215,-0.530569,-0.619928,-0.484569,-0.703692,-0.696844,-0.411938,-0.699765,-0.298532,-0.84107,-0.673823,0.242407,0.296978,8358
2,0.360939,0.02629,0.328569,-0.003875,-0.837184,0.155334,0.878952,1.196527,0.894062,-0.221401,0.656395,-0.673823,-0.413638,-0.322294,9639
2,1.202423,0.21981,0.363282,0.406828,0.176585,0.752917,0.550661,-0.411938,0.55495,-0.555636,0.623841,0.829113,-1.397706,-1.56084,17450
-2,-0.508595,1.168059,1.422018,0.81753,1.014046,0.983235,0.714807,1.795025,-0.292831,-0.16998,0.591288,0.614408,-0.413638,-0.631931,15985
0,-0.087853,1.284172,0.224431,0.252814,0.220662,0.433376,0.681978,1.720213,-0.25892,-0.555636,0.786609,-0.244413,-1.233695,-0.786749,18280
0,-0.536645,-0.244639,-0.035913,-0.10655,0.176585,-0.157983,-0.368553,1.196527,-2.022303,-0.298532,-0.450427,-0.673823,-0.413638,-1.096385,9233
1,0.921928,-0.883256,-0.443787,-0.927955,-1.366107,-0.979659,-0.959477,-1.234874,-0.021541,-0.19569,-0.906177,0.829113,0.73444,0.916251,6692
1,-0.564694,-0.883256,-1.945109,-0.825279,-0.572723,-1.081332,-0.893818,-1.459311,0.588861,-0.247111,-0.645748,1.902639,0.570429,0.296978,6529
0,-0.368348,0.41333,1.057535,0.458166,0.5292,1.242603,2.02797,0.48581,0.114104,-0.298532,1.828324,0.184998,-1.233695,-1.096385,13499
-2,-0.508595,1.168059,1.422018,0.81753,1.014046,0.935511,0.714807,1.795025,-0.292831,-0.16998,0.591288,0.614408,-0.57765,-0.631931,12940
-1,-1.32203,0.974539,0.189719,-0.517253,2.600815,0.153259,0.091054,0.18656,0.758417,-0.427084,-0.255105,-0.244413,-0.413638,-0.322294,8921
